Wall time,Step,Value
1666049859.961709,44349,1.0
1666049895.4642453,44463,0.0
1666049912.5316086,44522,0.0
1666049977.9636514,44711,4.0
1666049982.426356,44724,0.0
1666049983.657408,44730,0.0
1666049996.598838,44761,2.0
1666050082.203683,44976,0.0
1666050660.3384693,46492,0.0
1666050798.2361333,46890,0.0
1666050856.35726,47063,0.0
1666050857.0237281,47067,0.0
1666050861.5540338,47083,0.0
1666050895.6723366,47178,0.0
1666050943.2223313,47304,2.0
1666051057.0461066,47625,0.0
1666051192.2289376,47999,0.0
1666051259.6491778,48189,0.0
1666051280.451676,48247,0.0
1666051383.257362,48510,0.0
1666051459.3539538,48717,0.0
1666051622.7002423,49165,0.0
1666051675.548366,49314,0.0
1666051733.9013498,49483,0.0
1666051820.6646428,49752,0.0
1666052007.3273633,50261,0.0
1666052150.9156966,50639,1.0
1666052175.042669,50697,0.0
1666052577.409247,51797,0.0
1666052629.902326,51936,2.0
1666052642.9400396,51971,0.0
1666052658.1342905,52013,1.0
1666052743.4596562,52229,1.0
1666052754.3196447,52263,2.0
1666052793.0011287,52352,0.0
1666052796.1313822,52364,0.0
1666052807.0293627,52399,0.0
1666053015.7531948,52967,0.0
1666053066.0227258,53082,0.0
1666053285.1276987,53623,0.0
1666053450.4456444,54041,0.0
1666053623.3364327,54458,0.0
1666053674.053347,54592,1.0
1666053743.4184532,54766,0.0
1666053861.6976445,55079,0.0
1666053888.8467155,55148,2.0
1666053975.7271256,55367,0.0
1666054018.6324878,55499,0.0
1666054058.2982912,55586,0.0
1666054073.1089215,55629,1.0
1666054105.1013525,55718,0.0
1666054228.6479084,55982,0.0
1666054411.2607715,56481,0.0
1666054571.840756,56932,0.0
1666054578.556834,56959,0.0
1666054760.8203325,57451,0.0
1666054963.229762,57944,0.0
1666055061.6525536,58170,1.0
1666055164.9596334,58405,0.0
1666055259.1765883,58615,0.0
1666055280.7982078,58655,0.0
1666055382.8418303,58865,0.0
1666055466.8341305,59057,1.0
1666055703.0562305,59553,1.0
1666055899.6149971,60001,2.0
1666056052.707573,60280,0.0
1666056127.5296075,60431,2.0
1666056388.9511333,60958,0.0
1666056585.9952219,61398,0.0
1666056751.441993,61742,0.0
1666056824.8356988,61904,0.0
1666056854.7123528,61990,0.0
1666056885.0596414,62052,1.0
1666057035.825376,62344,1.0
1666057056.6608367,62386,0.0
1666057596.4509878,63568,0.0
1666057616.9111583,63622,0.0
1666057720.0168533,63905,0.0
1666057794.8185203,64091,1.0
1666058123.641612,64894,0.0
1666058138.1158118,64928,1.0
1666058348.1123195,65417,0.0
1666058358.1411352,65445,1.0
1666058478.5001006,65722,0.0
1666058525.002256,65841,1.0
1666058534.7426877,65858,1.0
1666058572.0773768,65933,1.0
1666058583.2711008,65956,4.0
1666058707.8108525,66230,1.0
1666058729.9214232,66292,0.0
1666058885.9942856,66652,1.0
1666058895.7118485,66664,1.0
1666058902.5505767,66680,1.0
1666058932.0070503,66742,1.0
1666059188.214358,67281,0.0
1666059315.6956925,67511,0.0
1666059480.9453452,67834,2.0
1666059501.3729265,67898,0.0
1666059551.948336,67994,1.0
1666059644.2339056,68188,1.0
1666059770.0580504,68438,0.0
1666059864.9104729,68587,0.0
1666059876.3627434,68619,0.0
1666059968.862084,68826,0.0
1666060077.5366256,69066,0.0
1666060262.9188683,69460,0.0
1666060292.9395185,69529,0.0
1666060337.6199,69640,1.0
1666060591.450728,70195,0.0
1666060661.8544247,70360,0.0
1666060762.15028,70588,1.0
1666060896.5494776,70875,0.0
1666060996.5573874,71081,1.0
1666061027.2326865,71159,0.0
1666061048.8763075,71206,1.0
1666061075.799598,71256,2.0
1666061271.6568842,71694,0.0
1666061579.946994,72289,0.0
1666061729.209412,72550,1.0
1666062099.845068,73204,0.0
1666062246.715202,73453,0.0
1666062515.9134643,73922,1.0
1666062684.7400327,74192,1.0
1666063027.4533277,74756,1.0
1666063204.594718,75005,2.0
1666063276.0389633,75110,1.0
1666063298.805079,75146,1.0
1666063333.9653804,75205,1.0
1666063511.3072016,75442,1.0
1666063552.1498554,75497,4.0
1666063600.0014672,75565,1.0
1666064069.7133179,76219,1.0
1666064623.4384806,77012,1.0
1666065018.7025666,77609,3.0
1666065222.722687,77950,1.0
1666065323.1074317,78089,2.0
1666065405.6473756,78229,4.0
1666065522.6606598,78423,1.0
1666065531.5542517,78435,2.0
1666065935.1044736,79060,1.0
1666066026.9567888,79178,1.0
1666066058.8444586,79230,1.0
1666066268.9108858,79554,1.0
1666066484.9944375,79865,1.0
1666066878.1214583,80473,2.0
1666066891.434214,80493,1.0
1666067681.4685621,81615,2.0
1666067762.922237,81721,1.0
1666068306.7323723,82482,1.0
1666068765.9267595,83176,1.0
1666068868.5192478,83324,1.0
1666069240.0988271,83795,2.0
1666069329.8784955,83904,2.0
1666069607.7467592,84281,2.0
1666069992.9675696,84858,2.0
1666070559.937919,85605,2.0
1666070674.6964028,85784,2.0
1666071032.2442245,86222,1.0
1666071184.8412993,86402,2.0
1666071200.1275659,86421,2.0
1666071381.748366,86658,5.0
1666071571.9118233,86894,0.0
1666071607.715207,86939,2.0
1666071824.600453,87321,1.0
1666072097.2278473,87688,1.0
1666072179.6148062,87794,3.0
1666072265.9196975,87909,4.0
1666072499.9631565,88224,2.0
1666072747.5067055,88557,1.0
1666072965.3694646,88832,1.0
1666073693.4070656,89753,2.0
1666073936.6348748,90044,0.0
1666074019.115641,90141,1.0
1666074038.112976,90172,1.0
1666074546.309393,90806,3.0
1666074560.4072628,90822,2.0
1666074619.9560664,90900,2.0
1666074988.843223,91420,0.0
1666075226.9532785,91737,1.0
1666075312.2032547,91850,4.0
1666075641.5505655,92253,1.0
1666075650.1359665,92266,0.0
1666076031.5085351,92751,1.0
1666076865.9609237,93759,1.0
1666076872.2742956,93767,1.0
1666077089.364498,94005,1.0
1666077096.8570447,94013,1.0
1666077240.2564147,94165,1.0
1666077521.3595538,94471,3.0
1666077903.1342437,94873,2.0
1666078114.2104983,95084,1.0
1666078274.2022552,95237,1.0
1666078827.3359122,95778,4.0
1666081653.815856,98645,2.0
1666082020.8088906,99068,3.0
1666082304.6963727,99341,1.0
1666082383.0409338,99420,1.0
1666083338.996644,100240,1.0
1666083482.6522179,100359,5.0
1666083850.76357,100658,5.0
1666084036.1522446,100796,6.0
1666084226.8749616,100934,4.0
1666084440.9304764,101100,1.0
1666084534.5529041,101175,5.0
1666084719.5299673,101315,1.0
1666084975.7169266,101501,4.0
1666085851.817372,102161,3.0
1666085858.654442,102166,2.0
1666085951.435047,102247,10.0
1666086281.1039827,102509,1.0
1666086682.428663,102806,4.0
1666087293.237112,103236,6.0
1666087682.935418,103508,1.0
1666088268.8173354,103917,3.0
1666088815.2338648,104340,1.0
1666088821.5260515,104347,1.0
1666088913.5478745,104413,1.0
1666088988.0565305,104462,5.0
1666089857.7165356,105077,2.0
1666090185.227655,105298,2.0
1666090490.366469,105524,2.0
1666090625.9165456,105613,5.0
1666090777.2162638,105722,3.0
1666090878.737447,105798,2.0
1666091651.4027748,106341,5.0
1666091682.033324,106363,4.0
1666091857.7175274,106481,2.0
1666092476.517758,106901,4.0
1666092569.545515,106967,1.0
1666092810.785545,107116,3.0
1666093107.8318105,107292,12.0
1666093644.1552665,107625,2.0
1666093857.2005363,107782,1.0
1666093955.0264738,107868,1.0
