Wall time,Step,Value
1666209754.3228817,151272,587.0
1666210394.9443727,151490,42.0
1666212639.6089923,152192,253.0
1666212986.5342965,152310,228.0
1666214319.6626987,152764,151.0
1666214804.8540757,152938,22.0
1666215195.9183404,153066,50.0
1666215509.2448232,153172,585.0
1666215760.8431976,153261,443.0
1666216088.839877,153370,22.0
1666217654.9618495,153899,143.0
1666218615.9227095,154209,202.0
1666219557.375199,154525,134.0
1666220570.409752,154854,246.0
1666220866.7160013,154951,593.0
1666225024.0776043,156337,136.0
1666225954.1038373,156632,620.0
1666226305.0315485,156748,526.0
1666228559.972281,157539,46.0
1666229218.14362,157757,150.0
1666231436.6257687,158478,387.0
1666233986.537857,159308,122.0
1666234915.2463727,159603,76.0
1666235590.505741,159829,124.0
1666236002.349774,159967,626.0
1666236328.9463441,160075,120.0
1666237634.9428968,160497,606.0
1666238314.2627444,160722,149.0
1666240591.1304886,161434,206.0
1666241419.7131672,161710,95.0
1666241948.3256676,161893,80.0
1666242036.895055,161920,496.0
1666245352.809457,162974,179.0
1666245419.4994893,162995,22.0
1666247719.7198763,163776,989.0
1666249250.5700073,164272,212.0
1666249870.5096517,164462,91.0
1666250770.0168688,164756,188.0
1666251514.3529894,164988,155.0
1666252098.8438978,165177,867.0
1666252354.7651005,165254,126.0
1666253382.146591,165569,212.0
1666254237.1666448,165845,22.0
1666257231.7664876,166797,100.0
1666257703.2320638,166949,214.0
1666257749.521437,166963,78.0
1666258367.034923,167151,628.0
1666258476.150284,167190,116.0
1666258687.1719415,167256,701.0
1666259033.2059917,167382,305.0
1666260772.6262825,167959,534.0
1666262604.6559691,168553,311.0
1666262687.3143914,168584,51.0
1666262807.6306167,168626,486.0
1666263216.5467873,168751,150.0
1666264549.8624985,169199,456.0
1666264577.2144241,169208,233.0
1666266027.622528,169686,565.0
1666266874.856625,169966,50.0
1666267053.7189386,170021,629.0
1666267760.5539017,170245,122.0
1666267818.8940217,170268,304.0
1666268179.3467185,170375,140.0
1666268552.2047415,170496,273.0
1666269185.5989006,170700,69.0
1666269323.2586358,170747,180.0
1666270011.236586,170976,201.0
1666270346.5158985,171085,245.0
1666270512.4613543,171135,155.0
1666271136.228263,171342,279.0
1666272635.5382457,171847,525.0
1666273442.7514744,172104,456.0
