Wall time,Step,Value
1666273369.9101808,17076,2140.0
1666274228.2225893,17120,2263.0
1666274366.452874,17126,1997.0
1666274382.4190853,17127,2157.0
1666274714.81142,17143,2431.0
1666274954.8123152,17155,2751.0
1666276517.344189,17229,2708.0
1666276576.6632288,17231,2386.0
1666276945.3241231,17250,2657.0
1666277252.7200282,17263,2668.0
1666277464.4635577,17273,2167.0
1666277632.3466253,17281,2968.0
1666279988.3658786,17394,2450.0
1666280758.7686512,17431,2591.0
1666282473.142537,17515,2147.0
1666283474.209456,17563,2320.0
1666284905.050908,17632,2650.0
1666284920.044968,17633,2027.0
1666285743.8572767,17671,2483.0
1666286070.232816,17688,2745.0
1666286246.3325417,17697,1970.0
1666286943.0560448,17731,2053.0
1666287727.4415479,17768,2130.0
1666288676.2238846,17814,2292.0
1666289879.3279116,17873,2169.0
1666290047.0623,17881,2514.0
1666290113.0096366,17885,2002.0
1666291098.2719345,17935,2090.0
1666291450.415311,17952,2614.0
1666291692.4582672,17964,2435.0
1666292561.4149601,18005,2572.0
1666292608.5660994,18008,1734.0
1666293167.3266993,18035,2109.0
1666293776.0176973,18064,1711.0
1666294273.8120043,18088,2190.0
1666294711.340451,18109,2353.0
1666294980.9575799,18121,2182.0
1666295129.8108263,18129,2327.0
1666295232.5235176,18133,2500.0
1666295305.8544326,18137,2444.0
1666296711.3271115,18207,1802.0
1666298188.6518266,18276,1829.0
1666299302.7112865,18332,2209.0
1666299576.3406513,18345,2672.0
1666300817.4532335,18405,2332.0
1666301064.9129071,18417,3002.0
1666301300.129753,18429,2290.0
1666301614.6216042,18444,2035.0
1666302082.9092443,18468,2120.0
1666302371.4510448,18481,2204.0
1666302525.4092662,18490,2850.0
1666303203.8441176,18522,2063.0
1666305146.7428114,18616,2888.0
1666305255.0197783,18621,2192.0
1666305520.2513916,18634,2115.0
1666305773.3408673,18645,3482.0
1666308090.653073,18758,1978.0
1666308108.1177359,18759,2285.0
1666308235.734209,18765,2312.0
1666308293.161314,18768,2290.0
1666308541.3401487,18780,2554.0
1666308891.7293553,18795,2232.0
