Wall time,Step,Value
1666320817.947995,19377,12.0
1666321124.5444252,19392,18.0
1666321399.124279,19406,16.0
1666321673.2205627,19420,10.0
1666322831.8569238,19474,16.0
1666323291.9496405,19498,16.0
1666323377.8298817,19501,12.0
1666324316.2618825,19546,5.0
1666325814.0191991,19617,10.0
1666326165.4667664,19633,17.0
1666326590.0684338,19654,11.0
1666326753.952507,19661,13.0
1666330533.624867,19841,16.0
1666330953.308143,19861,13.0
1666331655.4374669,19895,18.0
1666331978.3495622,19911,17.0
1666332206.8390577,19922,13.0
1666333422.7410748,19981,12.0
1666333439.520749,19982,16.0
1666333502.7378783,19986,16.0
1666333782.9229658,19999,10.0
1666334121.4297676,20014,16.0
1666335405.556711,20075,13.0
1666336609.46744,20134,13.0
1666340243.1282632,20311,12.0
1666340643.8616445,20332,18.0
1666341293.3386323,20362,12.0
1666341991.443372,20394,6.0
1666342205.713023,20403,15.0
1666342624.2461522,20422,7.0
1666342997.753244,20440,15.0
1666344128.6710794,20493,15.0
1666344553.7585232,20513,10.0
1666344983.9531987,20535,15.0
1666345431.5326626,20558,11.0
1666345782.865782,20575,14.0
1666345831.1567345,20578,18.0
1666345921.4483156,20581,10.0
1666346665.6320956,20618,10.0
1666347253.1306298,20646,10.0
1666347613.7307618,20664,10.0
1666347646.1518946,20666,14.0
1666349491.5268326,20760,14.0
1666350042.7501748,20787,11.0
1666350583.6486945,20813,17.0
1666351084.021478,20838,9.0
1666351170.3472583,20841,16.0
1666353319.1097302,20947,17.0
1666353418.012143,20951,14.0
1666353694.2330425,20966,17.0
1666353726.0452614,20968,13.0
1666353836.332954,20973,14.0
1666353936.2436993,20979,17.0
1666354206.358462,20992,13.0
1666354362.9617622,21000,16.0
1666355092.9663997,21036,19.0
1666355432.5522115,21052,9.0
1666356959.156548,21129,17.0
1666357438.7547042,21151,15.0
1666357717.853334,21165,19.0
1666357882.758933,21173,12.0
1666357977.4123518,21179,15.0
1666358533.0570781,21205,18.0
1666358609.2265954,21209,14.0
1666359114.6282816,21233,18.0
1666359325.3604658,21244,17.0
1666359817.5204117,21267,11.0
1666360752.0419648,21311,14.0
1666362398.0702798,21390,11.0
1666362986.2097104,21419,15.0
1666363928.0216358,21465,16.0
1666366367.8371303,21582,9.0
1666366400.9623573,21584,15.0
1666366584.7577424,21593,13.0
1666366654.8747535,21597,15.0
1666366673.4342184,21598,17.0
1666366843.3186982,21605,12.0
1666367167.635614,21621,16.0
1666368228.7402086,21676,17.0
1666368258.238545,21678,14.0
1666369071.8515372,21720,13.0
1666369355.953062,21734,11.0
1666370987.6205122,21812,16.0
1666371120.246457,21819,12.0
1666371671.2666104,21845,17.0
1666376176.7466486,22063,18.0
1666376632.0642083,22087,13.0
1666377198.510329,22114,9.0
1666377702.5299423,22136,17.0
1666377924.94146,22146,12.0
1666378275.2271738,22162,11.0
1666379685.158454,22229,10.0
1666380647.0420358,22273,11.0
1666380846.4322608,22283,15.0
1666380881.8459373,22285,16.0
1666381044.2098866,22292,15.0
1666381357.5598547,22307,9.0
1666382818.045552,22378,15.0
1666382852.4637241,22380,14.0
1666383618.7459009,22417,12.0
1666384600.6629417,22465,16.0
1666385606.331946,22514,6.0
1666385973.209828,22532,11.0
1666386677.3428047,22567,11.0
1666387455.6441457,22604,11.0
1666388281.5638492,22645,16.0
1666389484.9689627,22702,16.0
1666390553.0098963,22756,16.0
1666391021.762087,22780,10.0
1666391067.8356454,22781,15.0
1666393898.9143531,22921,15.0
1666394442.9526525,22948,15.0
1666395133.2475324,22983,17.0
1666395226.64844,22989,14.0
1666395320.8361077,22993,14.0
1666396546.3285277,23053,15.0
1666396630.423083,23058,16.0
1666396923.7347708,23071,16.0
1666397370.0256753,23094,11.0
1666397607.6221747,23106,12.0
1666400764.5556757,23262,13.0
1666401487.1322725,23298,16.0
1666401917.6687968,23320,13.0
1666402129.5467622,23330,17.0
1666403077.5389469,23378,14.0
1666403646.7562187,23406,12.0
1666403664.1565351,23407,14.0
1666405495.3151953,23500,12.0
1666406302.6400135,23538,18.0
1666407310.2118368,23589,11.0
1666407380.740701,23591,7.0
1666408124.6467183,23627,12.0
1666408489.1098082,23645,15.0
1666408542.109931,23648,16.0
1666409999.3209357,23718,11.0
1666412067.448359,23817,14.0
1666414240.5258763,23926,7.0
1666414775.5227685,23952,13.0
1666416265.6316383,24026,14.0
1666417189.954094,24070,17.0
1666417332.6630664,24076,6.0
1666418298.2297509,24121,14.0
1666420293.2111032,24220,15.0
1666422040.4133162,24305,13.0
1666423052.132374,24356,17.0
1666423478.630212,24378,13.0
1666423778.2499866,24391,18.0
1666424685.9267926,24435,12.0
1666425370.6792798,24469,14.0
1666425469.5590365,24473,16.0
1666425796.1678948,24490,14.0
1666425869.4486685,24492,18.0
1666428161.1154623,24606,9.0
1666428774.0513763,24636,14.0
1666430160.818543,24704,8.0
1666430419.7441947,24718,17.0
1666431221.7702348,24758,16.0
1666432437.8498688,24818,14.0
1666432643.9506323,24828,12.0
1666432876.659023,24839,9.0
1666432972.0473976,24843,15.0
1666433644.8415928,24875,17.0
1666433791.559816,24882,18.0
1666434213.2355356,24903,15.0
1666434900.2405596,24938,13.0
1666435289.9201608,24958,18.0
1666435318.8609571,24960,17.0
1666435665.2329037,24977,17.0
1666435967.2370746,24991,11.0
1666437197.5538206,25053,17.0
1666437233.056007,25055,13.0
1666438409.017861,25112,16.0
1666438602.9690008,25122,17.0
1666439687.0447416,25174,15.0
1666439932.5351658,25187,15.0
1666441293.7326224,25249,11.0
1666441808.9278772,25273,11.0
1666444372.4107141,25398,17.0
1666445297.9250705,25444,17.0
1666445760.9392617,25467,12.0
1666448737.5414371,25612,16.0
1666449462.3350866,25649,14.0
1666449726.738202,25661,9.0
1666450261.5249426,25687,15.0
1666450628.7657812,25703,13.0
1666450661.8519785,25705,17.0
1666450835.4111247,25713,6.0
1666450870.1657238,25715,13.0
1666451745.2272015,25757,12.0
1666452880.117303,25814,14.0
1666453187.9386404,25829,15.0
1666453201.945257,25830,16.0
1666454323.1505804,25883,20.0
1666454801.7134354,25907,6.0
1666455010.0168524,25917,13.0
1666455257.8523462,25929,13.0
1666456477.9558382,25990,17.0
1666457856.920767,26056,12.0
1666458045.916958,26065,18.0
1666458724.63482,26097,13.0
1666458908.955989,26106,15.0
1666459074.1301117,26114,8.0
1666459246.7343857,26122,4.0
1666459907.8554742,26153,16.0
1666459952.8540776,26155,5.0
1666461616.2597806,26234,14.0
1666462209.6403587,26263,11.0
1666462247.314461,26265,14.0
1666462730.322079,26290,14.0
1666463022.7199125,26303,12.0
1666463058.6164184,26305,9.0
1666463250.439071,26314,12.0
1666464583.020551,26377,12.0
1666465482.7160926,26421,17.0
1666465580.2591808,26426,13.0
1666466930.6317227,26491,4.0
1666468092.2461894,26550,16.0
1666468842.2474122,26587,8.0
1666468940.7630873,26592,17.0
1666469031.252764,26597,12.0
1666469661.735687,26630,16.0
1666470025.873487,26646,7.0
1666470761.7459772,26681,15.0
1666470952.340575,26691,17.0
1666470995.9666996,26693,12.0
1666471076.7571034,26697,11.0
1666471176.6139371,26701,15.0
1666471834.970595,26733,14.0
1666472240.3232563,26753,16.0
1666473511.4220004,26814,12.0
1666473534.1464386,26815,13.0
1666473554.3473248,26816,12.0
1666475519.8593304,26914,15.0
1666476600.335151,26970,17.0
1666477503.6131942,27014,16.0
1666477806.5558708,27029,13.0
1666478240.7601552,27048,14.0
1666478489.7203443,27059,14.0
1666479455.414604,27104,17.0
1666479850.1488342,27123,17.0
1666480192.9174466,27140,16.0
1666480783.4613743,27167,18.0
1666483527.9492767,27308,17.0
